normal_miller_index,x_coordinate(mm),y_coordinate(mm),molecule,h,k,l,surface_chirality,halftime(s),stereographic_projection_x,stereographic_projection_y
110,-1.5,0.0,L-TA,0.755549013,0.655092122,0.0,A,1109.4,0.6992152553123178,0.0
110,-1.38582,0.57403,L-TA,0.751997874,0.658617141,0.026882332,S,875.3,0.7036897737716095,0.028722031277247453
110,-1.06066,1.06066,L-TA,0.740700312,0.669955297,0.050228961,S,980.83,0.7181229718262181,0.053840265024523284
110,-0.57403,1.38582,L-TA,0.724416994,0.686215317,0.065791778,S,1179.2,0.7390167101284039,0.07085417962341738
110,-9.18e-17,1.5,L-TA,0.705335041,0.705335041,0.070745741,A,1335.8,0.7638456328106952,0.07661440614972444
110,0.57403,1.38582,L-TA,0.686215317,0.724416994,0.065791778,R,1463.0,0.7889456985341893,0.0716522951310227
110,1.06066,1.06066,L-TA,0.669955297,0.740700312,0.050228961,R,1416.0,0.8105972062108191,0.05496886500227665
110,1.38582,0.57403,L-TA,0.658617141,0.751997874,0.026882332,R,1607.4,0.8257689256031716,0.029519490919927466
110,1.5,1.84e-16,L-TA,0.655092122,0.755549013,0.0,A,1829.8,0.8305514765603901,0.0
110,1.38582,-0.57403,L-TA,0.658617141,0.751997874,-0.026882332,S,1585.6,0.8257689256031716,-0.029519490919927466
110,1.06066,-1.06066,L-TA,0.669955297,0.740700312,-0.050228961,S,1154.8,0.8105972062108191,-0.05496886500227665
110,0.57403,-1.38582,L-TA,0.686215317,0.724416994,-0.065791778,S,862.02,0.7889456985341893,-0.0716522951310227
110,2.76e-16,-1.5,L-TA,0.705335041,0.705335041,-0.070745741,A,1089.5,0.7638456328106952,-0.07661440614972444
110,-0.57403,-1.38582,L-TA,0.724416994,0.686215317,-0.065791778,R,1226.0,0.7390167101284039,-0.07085417962341738
110,-1.06066,-1.06066,L-TA,0.740700312,0.669955297,-0.050228961,R,1219.0,0.7181229718262181,-0.053840265024523284
110,-1.38582,-0.57403,L-TA,0.751997874,0.658617141,-0.026882332,R,1296.9,0.7036897737716095,-0.028722031277247453
110,-2.25,0.0,L-TA,0.778725114,0.627365282,0.0,A,1809.4,0.6652441448538042,0.0
110,-2.17333,0.58234,L-TA,0.775911484,0.630207049,0.028292123,S,1566.4,0.6687866518811635,0.03002409167876518
110,-1.94856,1.125,L-TA,0.768789225,0.637239275,0.053751593,S,1552.5,0.6776095071377526,0.05715685123237119
110,-1.59099,1.59099,L-TA,0.75677966,0.649274512,0.075677966,S,1175.5,0.6927630331749935,0.08074688949236626
110,-1.125,1.94856,L-TA,0.741172434,0.664792069,0.09335378,S,1264.2,0.7124919076301018,0.10005205521890914
110,-0.58234,2.17333,L-TA,0.722851819,0.6832435,0.103264546,S,1364.4,0.7361503852443656,0.11126082475718323
110,-1.38e-16,2.25,L-TA,0.703062256,0.703062256,0.10680322,A,1442.4,0.7618921855840625,0.11574016101529343
110,0.58234,2.17333,L-TA,0.6832435,0.722851819,0.103264546,R,1619.3,0.7879357452955178,0.11256224979509014
110,1.125,1.94856,L-TA,0.664792069,0.741172434,0.09335378,R,1663.8,0.8123707112142637,0.10232150195313378
110,1.59099,1.59099,L-TA,0.649274512,0.75677966,0.075677966,R,1590.8,0.8333702161370978,0.08333702161370977
110,1.94856,1.125,L-TA,0.637239275,0.768789225,0.053751593,R,1658.4,0.8497011549484327,0.059408728904099935
110,2.17333,0.58234,L-TA,0.630207049,0.775911484,0.028292123,R,1728.8,0.8594206690477949,0.03133712514743822
110,2.25,2.76e-16,L-TA,0.627365282,0.778725114,0.0,A,2016.4,0.8632898912223302,0.0
110,2.17333,-0.58234,L-TA,0.630207049,0.775911484,-0.028292123,S,1941.5,0.8594206690477949,-0.03133712514743822
110,1.94856,-1.125,L-TA,0.637239275,0.768789225,-0.053751593,S,1675.2,0.8497011549484327,-0.059408728904099935
110,1.59099,-1.59099,L-TA,0.649274512,0.75677966,-0.075677966,S,1449.7,0.8333702161370978,-0.08333702161370977
110,1.125,-1.94856,L-TA,0.664792069,0.741172434,-0.09335378,S,1027.2,0.8123707112142637,-0.10232150195313378
110,0.58234,-2.17333,L-TA,0.6832435,0.722851819,-0.103264546,S,1079.1,0.7879357452955178,-0.11256224979509014
110,4.13e-16,-2.25,L-TA,0.703062256,0.703062256,-0.10680322,A,1227.7,0.7618921855840625,-0.11574016101529343
110,-0.58234,-2.17333,L-TA,0.722851819,0.6832435,-0.103264546,R,1407.0,0.7361503852443656,-0.11126082475718323
110,-1.125,-1.94856,L-TA,0.741172434,0.664792069,-0.09335378,R,1308.5,0.7124919076301018,-0.10005205521890914
110,-1.59099,-1.59099,L-TA,0.75677966,0.649274512,-0.075677966,R,1333.7,0.6927630331749935,-0.08074688949236626
110,-1.94856,-1.125,L-TA,0.768789225,0.637239275,-0.053751593,R,1423.3,0.6776095071377526,-0.05715685123237119
110,-2.17333,-0.58234,L-TA,0.775911484,0.630207049,-0.028292123,R,1684.2,0.6687866518811635,-0.03002409167876518
110,-3.0,0.0,L-TA,0.800932157,0.598755108,0.0,A,1950.1,0.6309799405801153,0.0
110,-2.94236,0.58527,L-TA,0.79883098,0.60089056,0.028277203,S,1816.9,0.6336000456496682,0.029816472922531742
110,-2.77164,1.14805,L-TA,0.793149379,0.606525996,0.055138727,S,1864.5,0.6405546414604819,0.058232240228780555
110,-2.49441,1.66671,L-TA,0.783928448,0.615691324,0.07987729,S,1839.3,0.651912511400542,0.0845764796383088
110,-2.12132,2.12132,L-TA,0.771250879,0.628452824,0.101089712,S,1591.2,0.6678018849251607,0.10741920099978998
110,-1.66671,2.49441,L-TA,0.756372841,0.64327036,0.118757605,S,1348.3,0.6864362059341113,0.1267266842545362
110,-1.14805,2.77164,L-TA,0.738701501,0.660943449,0.13218869,S,1427.7,0.7088703079797614,0.14177406181045482
110,-0.58527,2.94236,L-TA,0.719659847,0.680071486,0.139973133,S,1523.7,0.7334124677668707,0.15095183816395208
110,-1.84e-16,3.0,L-TA,0.699860071,0.699860071,0.142799732,A,1595.9,0.7591360713896368,0.15489443109831738
110,0.58527,2.94236,L-TA,0.680071486,0.719659847,0.139973133,R,1680.8,0.7851965621529527,0.15271995969142632
110,1.14805,2.77164,L-TA,0.660943449,0.738701501,0.13218869,R,1773.6,0.8105999195231766,0.14505472282216755
110,1.66671,2.49441,L-TA,0.64327036,0.756372841,0.118757605,R,1579.9,0.8344424954427423,0.13101527037643
110,2.12132,2.12132,L-TA,0.628452824,0.771250879,0.101089712,R,1633.6,0.8547184504993918,0.11203000781548512
110,2.49441,1.66671,L-TA,0.615691324,0.783928448,0.07987729,R,1518.7,0.8721922557809781,0.08887080693207776
110,2.77164,1.14805,L-TA,0.606525996,0.793149379,0.055138727,R,1755.9,0.8849650259954723,0.061521632954480626
110,2.94236,0.58527,L-TA,0.60089056,0.79883098,0.028277203,R,1743.6,0.8928717352696979,0.0316060793125268
110,3.0,3.67e-16,L-TA,0.598755108,0.800932157,0.0,A,1846.6,0.8958179409570018,0.0
110,2.94236,-0.58527,L-TA,0.60089056,0.79883098,-0.028277203,S,1899.9,0.8928717352696979,-0.0316060793125268
110,2.77164,-1.14805,L-TA,0.606525996,0.793149379,-0.055138727,S,1921.5,0.8849650259954723,-0.061521632954480626
110,2.49441,-1.66671,L-TA,0.615691324,0.783928448,-0.07987729,S,1883.8,0.8721922557809781,-0.08887080693207776
110,2.12132,-2.12132,L-TA,0.628452824,0.771250879,-0.101089712,S,1446.1,0.8547184504993918,-0.11203000781548512
110,1.66671,-2.49441,L-TA,0.64327036,0.756372841,-0.118757605,S,1279.0,0.8344424954427423,-0.13101527037643
110,1.14805,-2.77164,L-TA,0.660943449,0.738701501,-0.13218869,S,1214.4,0.8105999195231766,-0.14505472282216755
110,0.58527,-2.94236,L-TA,0.680071486,0.719659847,-0.139973133,S,1342.7,0.7851965621529527,-0.15271995969142632
110,5.51e-16,-3.0,L-TA,0.699860071,0.699860071,-0.142799732,A,1412.5,0.7591360713896368,-0.15489443109831738
110,-0.58527,-2.94236,L-TA,0.719659847,0.680071486,-0.139973133,R,1455.7,0.7334124677668707,-0.15095183816395208
110,-1.14805,-2.77164,L-TA,0.738701501,0.660943449,-0.13218869,R,1573.9,0.7088703079797614,-0.14177406181045482
110,-1.66671,-2.49441,L-TA,0.756372841,0.64327036,-0.118757605,R,1569.1,0.6864362059341113,-0.1267266842545362
110,-2.12132,-2.12132,L-TA,0.771250879,0.628452824,-0.101089712,R,1510.9,0.6678018849251607,-0.10741920099978998
110,-2.49441,-1.66671,L-TA,0.783928448,0.615691324,-0.07987729,R,1575.0,0.651912511400542,-0.0845764796383088
110,-2.77164,-1.14805,L-TA,0.793149379,0.606525996,-0.055138727,R,1668.9,0.6405546414604819,-0.058232240228780555
110,-2.94236,-0.58527,L-TA,0.79883098,0.60089056,-0.028277203,R,1810.2,0.6336000456496682,-0.029816472922531742
110,-3.75,0.0,L-TA,0.822243092,0.569136448,0.0,A,1831.1,0.596249792171986,0.0
110,-3.70383,0.58663,L-TA,0.820230743,0.571333138,0.028283819,S,1567.9,0.5988819028021378,0.02964761925157448
110,-3.56646,1.15881,L-TA,0.815920453,0.575527945,0.055148869,S,1491.8,0.6039945273023474,0.05787662502281115
110,-3.34127,1.70246,L-TA,0.808162643,0.583319493,0.081311202,S,1703.5,0.6134832947104719,0.08551585314469975
110,-3.03381,2.20419,L-TA,0.797638783,0.593986328,0.104654734,S,1794.9,0.6265276354866892,0.110388202462984
110,-2.65165,2.65165,L-TA,0.784898731,0.606705505,0.125866643,S,1771.5,0.6422234259980621,0.13323516272748342
110,-2.20419,3.03381,L-TA,0.77000502,0.621519204,0.144243365,S,1618.4,0.6606665230367114,0.1533287496385474
110,-1.70246,3.34127,L-TA,0.753019965,0.638476083,0.159088725,S,1517.9,0.68197146001689,0.16992644352580313
110,-1.15881,3.56646,L-TA,0.734654193,0.656875597,0.169698755,S,1524.2,0.7053288868404177,0.18221628952118735
110,-0.58663,3.70383,L-TA,0.715577572,0.675980394,0.176066023,S,1595.5,0.729867318865978,0.1901014249688514
110,-2.3e-16,3.75,L-TA,0.695702463,0.695702463,0.178874719,A,1569.6,0.7555508756443817,0.194262573095264
110,0.58663,3.70383,L-TA,0.675980394,0.715577572,0.176066023,R,1595.1,0.781694850736374,0.19233400955268057
110,1.15881,3.56646,L-TA,0.656875597,0.734654193,0.169698755,R,1742.3,0.8071476909674075,0.18644412509096478
110,1.70246,3.34127,L-TA,0.638476083,0.753019965,0.159088725,R,1730.3,0.8319580639055418,0.1757657881490581
110,2.20419,3.03381,L-TA,0.621519204,0.77000502,0.144243365,R,1570.4,0.8551602511004553,0.16019530915912034
110,2.65165,2.65165,L-TA,0.606705505,0.784898731,0.125866643,R,1182.5,0.8757103525405447,0.14042922731470805
110,3.03381,2.20419,L-TA,0.593986328,0.797638783,0.104654734,R,1215.4,0.8934679205184531,0.11722806056108213
110,3.34127,1.70246,L-TA,0.583319493,0.808162643,0.081311202,R,1528.1,0.9083003677159398,0.09138630115575024
110,3.56646,1.15881,L-TA,0.575527945,0.815920453,0.055148869,R,1569.1,0.9192841292606958,0.06213532193239085
110,3.70383,0.58663,L-TA,0.571333138,0.820230743,0.028283819,R,1556.6,0.925373175463953,0.03190942015480843
110,3.75,4.59e-16,L-TA,0.569136448,0.822243092,0.0,A,1679.6,0.9282925737340673,0.0
110,3.70383,-0.58663,L-TA,0.571333138,0.820230743,-0.028283819,S,1717.9,0.925373175463953,-0.03190942015480843
110,3.56646,-1.15881,L-TA,0.575527945,0.815920453,-0.055148869,S,1721.0,0.9192841292606958,-0.06213532193239085
110,3.34127,-1.70246,L-TA,0.583319493,0.808162643,-0.081311202,S,1912.3,0.9083003677159398,-0.09138630115575024
110,3.03381,-2.20419,L-TA,0.593986328,0.797638783,-0.104654734,S,1853.4,0.8934679205184531,-0.11722806056108213
110,2.65165,-2.65165,L-TA,0.606705505,0.784898731,-0.125866643,S,1733.0,0.8757103525405447,-0.14042922731470805
110,2.20419,-3.03381,L-TA,0.621519204,0.77000502,-0.144243365,S,1513.1,0.8551602511004553,-0.16019530915912034
110,1.70246,-3.34127,L-TA,0.638476083,0.753019965,-0.159088725,S,1523.9,0.8319580639055418,-0.1757657881490581
110,1.15881,-3.56646,L-TA,0.656875597,0.734654193,-0.169698755,S,1516.3,0.8071476909674075,-0.18644412509096478
110,0.58663,-3.70383,L-TA,0.675980394,0.715577572,-0.176066023,S,1548.8,0.781694850736374,-0.19233400955268057
110,6.89e-16,-3.75,L-TA,0.695702463,0.695702463,-0.178874719,A,1523.0,0.7555508756443817,-0.194262573095264
110,-0.58663,-3.70383,L-TA,0.715577572,0.675980394,-0.176066023,R,1580.9,0.729867318865978,-0.1901014249688514
110,-1.15881,-3.56646,L-TA,0.734654193,0.656875597,-0.169698755,R,1807.3,0.7053288868404177,-0.18221628952118735
110,-1.70246,-3.34127,L-TA,0.753019965,0.638476083,-0.159088725,R,1771.3,0.68197146001689,-0.16992644352580313
110,-2.20419,-3.03381,L-TA,0.77000502,0.621519204,-0.144243365,R,1645.2,0.6606665230367114,-0.1533287496385474
110,-2.65165,-2.65165,L-TA,0.784898731,0.606705505,-0.125866643,R,1661.3,0.6422234259980621,-0.13323516272748342
110,-3.03381,-2.20419,L-TA,0.797638783,0.593986328,-0.104654734,R,1723.6,0.6265276354866892,-0.110388202462984
110,-3.34127,-1.70246,L-TA,0.808162643,0.583319493,-0.081311202,R,1703.5,0.6134832947104719,-0.08551585314469975
110,-3.56646,-1.15881,L-TA,0.815920453,0.575527945,-0.055148869,R,1753.1,0.6039945273023474,-0.05787662502281115
110,-3.70383,-0.58663,L-TA,0.820230743,0.571333138,-0.028283819,R,1827.2,0.5988819028021378,-0.02964761925157448
110,-4.5,0.0,L-TA,0.842027358,0.539434823,0.0,A,1078.9,0.5620901029867739,0.0
110,-4.4615,0.58737,L-TA,0.840635224,0.540862865,0.028280411,S,1008.5,0.5637912063597951,0.029479278511829087
110,-4.34667,1.16469,L-TA,0.837038669,0.544357918,0.05514275,S,988.94,0.5679896122396149,0.05753660993009754
110,-4.15746,1.72208,L-TA,0.830659023,0.550709259,0.082005487,S,1020.2,0.5756170452645274,0.08571447701484644
110,-3.89711,2.25,L-TA,0.822149195,0.55917456,0.10674508,S,1290.1,0.5858284189139021,0.1118332376266152
110,-3.57009,2.73943,L-TA,0.810906744,0.570533341,0.13008443,S,1479.9,0.5995811678653624,0.13670747852139983
110,-3.18198,3.18198,L-TA,0.797525536,0.584003629,0.151303604,S,1646.9,0.6160174423741069,0.15959773968812907
110,-2.73943,3.57009,L-TA,0.782677595,0.598850879,0.1696862,S,1831.6,0.6343037603983891,0.17973188071034482
110,-2.25,3.89711,L-TA,0.766288263,0.615009952,0.185916802,S,1617.5,0.6544347467382347,0.19783487216033296
110,-1.72208,4.15746,L-TA,0.74865653,0.632717275,0.197945069,S,1581.4,0.6766630047803179,0.21169345371672899
110,-1.16469,4.34667,L-TA,0.729559672,0.651796529,0.207132736,S,1572.9,0.7009051742599965,0.22273884557772763
110,-0.58737,4.4615,L-TA,0.710531126,0.670939342,0.212098843,S,1410.9,0.7254922301492344,0.22934422381828715
110,-2.76e-16,4.5,L-TA,0.690693634,0.690693634,0.21420693,A,1256.4,0.7512214712382359,0.23297861335728745
110,0.58737,4.4615,L-TA,0.670939342,0.710531126,0.212098843,R,1270.0,0.7773520769106298,0.23204539545589392
110,1.16469,4.34667,L-TA,0.651796529,0.729559672,0.207132736,R,1392.6,0.8027818456405474,0.22792158952921984
110,1.72208,4.15746,L-TA,0.632717275,0.74865653,0.197945069,R,1623.6,0.8285946424435332,0.2190807360907084
110,2.25,3.89711,L-TA,0.615009952,0.766288263,0.185916802,R,1800.0,0.8527457626465009,0.20689311420431936
110,2.73943,3.57009,L-TA,0.598850879,0.782677595,0.1696862,R,1376.4,0.875374557181443,0.18978310243415333
110,3.18198,3.18198,L-TA,0.584003629,0.797525536,0.151303604,R,1339.9,0.8961516512465694,0.17001458692371832
110,3.57009,2.73943,L-TA,0.570533341,0.810906744,0.13008443,R,1350.6,0.9150868824116565,0.1467968497978078
110,3.89711,2.25,L-TA,0.55917456,0.822149195,0.10674508,R,1284.9,0.9311470328141123,0.12089699182823507
110,4.15746,1.72208,L-TA,0.550709259,0.830659023,0.082005487,R,1159.0,0.9433494373978626,0.09313066840061007
110,4.34667,1.16469,L-TA,0.544357918,0.837038669,0.05514275,R,1236.3,0.9525472773356672,0.06275226978468466
110,4.4615,0.58737,L-TA,0.540862865,0.840635224,0.028280411,R,1334.9,0.9577244773207696,0.032219494342044776
110,4.5,5.51e-16,L-TA,0.539434823,0.842027358,0.0,A,1301.2,0.9597553614600159,0.0
110,4.4615,-0.58737,L-TA,0.540862865,0.840635224,-0.028280411,S,1230.9,0.9577244773207696,-0.032219494342044776
110,4.34667,-1.16469,L-TA,0.544357918,0.837038669,-0.05514275,S,1166.5,0.9525472773356672,-0.06275226978468466
110,4.15746,-1.72208,L-TA,0.550709259,0.830659023,-0.082005487,S,1414.4,0.9433494373978626,-0.09313066840061007
110,3.89711,-2.25,L-TA,0.55917456,0.822149195,-0.10674508,S,1846.4,0.9311470328141123,-0.12089699182823507
110,3.57009,-2.73943,L-TA,0.570533341,0.810906744,-0.13008443,S,1851.1,0.9150868824116565,-0.1467968497978078
110,3.18198,-3.18198,L-TA,0.584003629,0.797525536,-0.151303604,S,1711.6,0.8961516512465694,-0.17001458692371832
110,2.73943,-3.57009,L-TA,0.598850879,0.782677595,-0.1696862,S,1415.1,0.875374557181443,-0.18978310243415333
110,2.25,-3.89711,L-TA,0.615009952,0.766288263,-0.185916802,S,1482.2,0.8527457626465009,-0.20689311420431936
110,1.72208,-4.15746,L-TA,0.632717275,0.74865653,-0.197945069,S,1428.7,0.8285946424435332,-0.2190807360907084
110,1.16469,-4.34667,L-TA,0.651796529,0.729559672,-0.207132736,S,1428.4,0.8027818456405474,-0.22792158952921984
110,0.58737,-4.4615,L-TA,0.670939342,0.710531126,-0.212098843,S,1424.6,0.7773520769106298,-0.23204539545589392
110,8.27e-16,-4.5,L-TA,0.690693634,0.690693634,-0.21420693,A,1653.2,0.7512214712382359,-0.23297861335728745
110,-0.58737,-4.4615,L-TA,0.710531126,0.670939342,-0.212098843,R,1771.3,0.7254922301492344,-0.22934422381828715
110,-1.16469,-4.34667,L-TA,0.729559672,0.651796529,-0.207132736,R,1758.5,0.7009051742599965,-0.22273884557772763
110,-1.72208,-4.15746,L-TA,0.74865653,0.632717275,-0.197945069,R,1813.5,0.6766630047803179,-0.21169345371672899
110,-2.25,-3.89711,L-TA,0.766288263,0.615009952,-0.185916802,R,1668.1,0.6544347467382347,-0.19783487216033296
110,-2.73943,-3.57009,L-TA,0.782677595,0.598850879,-0.1696862,R,1561.6,0.6343037603983891,-0.17973188071034482
110,-3.18198,-3.18198,L-TA,0.797525536,0.584003629,-0.151303604,R,1693.3,0.6160174423741069,-0.15959773968812907
110,-3.57009,-2.73943,L-TA,0.810906744,0.570533341,-0.13008443,R,1576.7,0.5995811678653624,-0.13670747852139983
110,-3.89711,-2.25,L-TA,0.822149195,0.55917456,-0.10674508,R,1500.1,0.5858284189139021,-0.1118332376266152
110,-4.15746,-1.72208,L-TA,0.830659023,0.550709259,-0.082005487,R,1436.9,0.5756170452645274,-0.08571447701484644
110,-4.34667,-1.16469,L-TA,0.837038669,0.544357918,-0.05514275,R,1420.4,0.5679896122396149,-0.05753660993009754
110,-4.4615,-0.58737,L-TA,0.840635224,0.540862865,-0.028280411,R,1284.2,0.5637912063597951,-0.029479278511829087
110,0.0,0.0,D-TA,0.707106781,0.707106781,0.0,A,803.99,0.7653668645700805,0.0
110,-0.75,0.0,D-TA,0.732112901,0.681183308,0.0,A,966.05,0.7319659805890174,0.0
110,-0.53033,0.53033,D-TA,0.724353194,0.688984386,0.024758166,S,1061.7,0.742012574006342,0.02666369638358728
110,-4.59e-17,0.75,D-TA,0.706646514,0.706646514,0.036075047,A,902.75,0.7649718072592204,0.039052614502179964
110,0.53033,0.53033,D-TA,0.688984386,0.724353194,0.024758166,R,752.42,0.7882292737696511,0.02694143046195841
110,0.75,9.18e-17,D-TA,0.681183308,0.732112901,0.0,A,852.01,0.7985194942526205,0.0
110,0.53033,-0.53033,D-TA,0.688984386,0.724353194,-0.024758166,S,943.24,0.7882292737696511,-0.02694143046195841
110,1.38e-16,-0.75,D-TA,0.706646514,0.706646514,-0.036075047,A,916.11,0.7649718072592204,-0.039052614502179964
110,-0.53033,-0.53033,D-TA,0.724353194,0.688984386,-0.024758166,R,935.12,0.742012574006342,-0.02666369638358728
110,-1.5,0.0,D-TA,0.755549013,0.655092122,0.0,A,1263.7,0.6992152553123178,0.0
110,-1.38582,0.57403,D-TA,0.751997874,0.658617141,0.026882332,S,1200.7,0.7036897737716095,0.028722031277247453
110,-1.06066,1.06066,D-TA,0.740700312,0.669955297,0.050228961,S,1168.0,0.7181229718262181,0.053840265024523284
110,-0.57403,1.38582,D-TA,0.724416994,0.686215317,0.065791778,S,1181.2,0.7390167101284039,0.07085417962341738
110,-9.18e-17,1.5,D-TA,0.705335041,0.705335041,0.070745741,A,1030.2,0.7638456328106952,0.07661440614972444
110,0.57403,1.38582,D-TA,0.686215317,0.724416994,0.065791778,R,909.83,0.7889456985341893,0.0716522951310227
110,1.06066,1.06066,D-TA,0.669955297,0.740700312,0.050228961,R,839.5,0.8105972062108191,0.05496886500227665
110,1.38582,0.57403,D-TA,0.658617141,0.751997874,0.026882332,R,1174.8,0.8257689256031716,0.029519490919927466
110,1.5,1.84e-16,D-TA,0.655092122,0.755549013,0.0,A,1462.0,0.8305514765603901,0.0
110,1.38582,-0.57403,D-TA,0.658617141,0.751997874,-0.026882332,S,1526.2,0.8257689256031716,-0.029519490919927466
110,1.06066,-1.06066,D-TA,0.669955297,0.740700312,-0.050228961,S,1259.0,0.8105972062108191,-0.05496886500227665
110,0.57403,-1.38582,D-TA,0.686215317,0.724416994,-0.065791778,S,1068.3,0.7889456985341893,-0.0716522951310227
110,2.76e-16,-1.5,D-TA,0.705335041,0.705335041,-0.070745741,A,1072.5,0.7638456328106952,-0.07661440614972444
110,-0.57403,-1.38582,D-TA,0.724416994,0.686215317,-0.065791778,R,855.36,0.7390167101284039,-0.07085417962341738
110,-1.06066,-1.06066,D-TA,0.740700312,0.669955297,-0.050228961,R,800.77,0.7181229718262181,-0.053840265024523284
110,-1.38582,-0.57403,D-TA,0.751997874,0.658617141,-0.026882332,R,1029.2,0.7036897737716095,-0.028722031277247453
110,-2.25,0.0,D-TA,0.778725114,0.627365282,0.0,A,1753.1,0.6652441448538042,0.0
110,-2.17333,0.58234,D-TA,0.775911484,0.630207049,0.028292123,S,1465.4,0.6687866518811635,0.03002409167876518
110,-1.94856,1.125,D-TA,0.768789225,0.637239275,0.053751593,S,1453.4,0.6776095071377526,0.05715685123237119
110,-1.59099,1.59099,D-TA,0.75677966,0.649274512,0.075677966,S,1347.0,0.6927630331749935,0.08074688949236626
110,-1.125,1.94856,D-TA,0.741172434,0.664792069,0.09335378,S,1403.3,0.7124919076301018,0.10005205521890914
110,-0.58234,2.17333,D-TA,0.722851819,0.6832435,0.103264546,S,1296.0,0.7361503852443656,0.11126082475718323
110,-1.38e-16,2.25,D-TA,0.703062256,0.703062256,0.10680322,A,1216.6,0.7618921855840625,0.11574016101529343
110,0.58234,2.17333,D-TA,0.6832435,0.722851819,0.103264546,R,1154.3,0.7879357452955178,0.11256224979509014
110,1.125,1.94856,D-TA,0.664792069,0.741172434,0.09335378,R,991.25,0.8123707112142637,0.10232150195313378
110,1.59099,1.59099,D-TA,0.649274512,0.75677966,0.075677966,R,1022.8,0.8333702161370978,0.08333702161370977
110,1.94856,1.125,D-TA,0.637239275,0.768789225,0.053751593,R,1418.3,0.8497011549484327,0.059408728904099935
110,2.17333,0.58234,D-TA,0.630207049,0.775911484,0.028292123,R,1622.9,0.8594206690477949,0.03133712514743822
110,2.25,2.76e-16,D-TA,0.627365282,0.778725114,0.0,A,1755.4,0.8632898912223302,0.0
110,2.17333,-0.58234,D-TA,0.630207049,0.775911484,-0.028292123,S,1745.1,0.8594206690477949,-0.03133712514743822
110,1.94856,-1.125,D-TA,0.637239275,0.768789225,-0.053751593,S,1512.8,0.8497011549484327,-0.059408728904099935
110,1.59099,-1.59099,D-TA,0.649274512,0.75677966,-0.075677966,S,1429.3,0.8333702161370978,-0.08333702161370977
110,1.125,-1.94856,D-TA,0.664792069,0.741172434,-0.09335378,S,1218.4,0.8123707112142637,-0.10232150195313378
110,0.58234,-2.17333,D-TA,0.6832435,0.722851819,-0.103264546,S,1198.3,0.7879357452955178,-0.11256224979509014
110,4.13e-16,-2.25,D-TA,0.703062256,0.703062256,-0.10680322,A,1145.9,0.7618921855840625,-0.11574016101529343
110,-0.58234,-2.17333,D-TA,0.722851819,0.6832435,-0.103264546,R,924.46,0.7361503852443656,-0.11126082475718323
110,-1.125,-1.94856,D-TA,0.741172434,0.664792069,-0.09335378,R,819.58,0.7124919076301018,-0.10005205521890914
110,-1.59099,-1.59099,D-TA,0.75677966,0.649274512,-0.075677966,R,796.98,0.6927630331749935,-0.08074688949236626
110,-1.94856,-1.125,D-TA,0.768789225,0.637239275,-0.053751593,R,876.47,0.6776095071377526,-0.05715685123237119
110,-2.17333,-0.58234,D-TA,0.775911484,0.630207049,-0.028292123,R,1441.8,0.6687866518811635,-0.03002409167876518
110,-3.0,0.0,D-TA,0.800932157,0.598755108,0.0,A,1718.4,0.6309799405801153,0.0
110,-2.94236,0.58527,D-TA,0.79883098,0.60089056,0.028277203,S,1588.9,0.6336000456496682,0.029816472922531742
110,-2.77164,1.14805,D-TA,0.793149379,0.606525996,0.055138727,S,1609.0,0.6405546414604819,0.058232240228780555
110,-2.49441,1.66671,D-TA,0.783928448,0.615691324,0.07987729,S,1456.9,0.651912511400542,0.0845764796383088
110,-2.12132,2.12132,D-TA,0.771250879,0.628452824,0.101089712,S,1430.7,0.6678018849251607,0.10741920099978998
110,-1.66671,2.49441,D-TA,0.756372841,0.64327036,0.118757605,S,1391.6,0.6864362059341113,0.1267266842545362
110,-1.14805,2.77164,D-TA,0.738701501,0.660943449,0.13218869,S,1537.4,0.7088703079797614,0.14177406181045482
110,-0.58527,2.94236,D-TA,0.719659847,0.680071486,0.139973133,S,1467.1,0.7334124677668707,0.15095183816395208
110,-1.84e-16,3.0,D-TA,0.699860071,0.699860071,0.142799732,A,1394.5,0.7591360713896368,0.15489443109831738
110,0.58527,2.94236,D-TA,0.680071486,0.719659847,0.139973133,R,1273.5,0.7851965621529527,0.15271995969142632
110,1.14805,2.77164,D-TA,0.660943449,0.738701501,0.13218869,R,1210.4,0.8105999195231766,0.14505472282216755
110,1.66671,2.49441,D-TA,0.64327036,0.756372841,0.118757605,R,1155.2,0.8344424954427423,0.13101527037643
110,2.12132,2.12132,D-TA,0.628452824,0.771250879,0.101089712,R,1397.9,0.8547184504993918,0.11203000781548512
110,2.49441,1.66671,D-TA,0.615691324,0.783928448,0.07987729,R,1475.5,0.8721922557809781,0.08887080693207776
110,2.77164,1.14805,D-TA,0.606525996,0.793149379,0.055138727,R,1602.5,0.8849650259954723,0.061521632954480626
110,2.94236,0.58527,D-TA,0.60089056,0.79883098,0.028277203,R,1508.4,0.8928717352696979,0.0316060793125268
110,3.0,3.67e-16,D-TA,0.598755108,0.800932157,0.0,A,1556.5,0.8958179409570018,0.0
110,2.94236,-0.58527,D-TA,0.60089056,0.79883098,-0.028277203,S,1579.6,0.8928717352696979,-0.0316060793125268
110,2.77164,-1.14805,D-TA,0.606525996,0.793149379,-0.055138727,S,1604.6,0.8849650259954723,-0.061521632954480626
